canonical_smiles,standard_inchi_key
COC(=O)OC1=C(C)[C@@H]2C[C@H]3OC(=O)[C@H](OC(=O)OC)[C@H]4[C@]5(C(=O)OC)OC[C@]34[C@H]([C@@H](O)[C@@H]5O)[C@@]2(C)CC1=O,CAAOVUSPYGMRCV-RMVVEGIUSA-N
CCCCCCOc1ccc(C(=O)CCN(C)C)c(N(C)C)c1,YJUFQRISAJWTSK-UHFFFAOYSA-N
O=C(O)c1cn([C@]2(C(=O)O)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)nn1,TYFTYGYYYXOUKP-UTAYWCBXSA-N
COc1ccc(C[C@H]2C(=O)N[C@@H](C)C(=O)N(C)[C@H]3Cc4ccc(c(O)c4)Oc4cc(ccc4OC)C[C@@H](C(=O)N[C@H](C)C(=O)N[C@@H](C)C(=O)N2C)N(C)C3=O)cc1,ACJSHPYSQXBJLC-BRVKVQDUSA-N
O=C(CP(=O)(O)OCc1ccc(-c2ccccc2)cc1)c1ccc(-c2ccccc2)cc1,UWZPGHXYLXEZCE-UHFFFAOYSA-N
CC[C@H](C)[C@H](NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](N)Cc1cnc[nH]1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCCN)C(N)=O)C(C)C)C(C)C)C(C)C)[C@@H](C)O,SCEWHRLRPQTWSG-YRRXLLIZSA-N
CC(C)C[C@H](NC(=O)CNC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](N)CS)[C@@H](C)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CS)C(=O)N[C@@H](CC(N)=O)C(=O)NCC(=O)N1CCC[C@H]1C(=O)O,UPRUYQIHZLOAQI-RMCLFBFUSA-N
CSCC[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CO)C(C)C)[C@@H](C)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)O)[C@@H](C)O,ZEPJLAGUHUUZJC-IOXIBYRUSA-N
CN(C)C(=O)n1nnc(CCc2ccccc2)n1,LTQAGBUYSHHPOW-UHFFFAOYSA-N
C/C=C(\C)C(=O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O[C@@H]2[C@@H](O)[C@@H](OC(=O)C(C)CC)[C@H](O[C@H]3[C@H](O[C@H]4[C@H](O[C@H](CCCCC)CCCCCCCCCC(=O)O)O[C@H](C)[C@@H](O)[C@@H]4O)O[C@H](CO)[C@@H](O)[C@@H]3O)O[C@H]2C)O[C@@H]1C,JOEODRFAFPATFF-ZPDOANOZSA-N
C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(NC(N)=O)cc2)NC(=O)[C@H](NC(=O)[C@@H](Cc2ccc(Cl)cc2)NC(N)=O)CSSC[C@@H](C(=O)N[C@@H](Cc2ccc3ccccc3c2)C(N)=O)NC1=O,NUDYDMKAGGKUJL-YKOWYFKLSA-N
C#C/C=C/CCCCCCCCCC/C=C\CCCCCC,JJKRBORDDAKFCT-TZXBVGHOSA-N
CO[C@H]1[C@H](O[C@H]2CC[C@@]3(C)[C@H]([C@H]2O)[C@H](O)C[C@]2(O)[C@@H]3CC[C@]3(C)[C@@H]([C@H](C)CC[C@H](O)C(C)C)C[C@@H](O)[C@H]32)OC[C@@H](O)[C@@H]1O,TXEXZAALQINQHH-XYJAAXBJSA-N
COc1ccc(-c2nc3ccc(F)cc3o2)c(OC)c1,NXYWPSIXDZRKNY-UHFFFAOYSA-N
CC(C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,QBAPMRQFJDMFEG-JZDTXJNISA-N
CC(C)C[C@H](NC(=O)CNC(=O)CNC(=O)[C@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCC(N)=O)C(C)(C)S)[C@@H](C)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CS)C(=O)O,XGBIBVHZENYNNO-MXEFWCKWSA-N
CCCC(=O)O[C@H]1C/C(C)=C\[C@@H]2OC(=O)[C@](C)(O)[C@]2(O)[C@H](OC(C)=O)[C@H]2[C@@H](C)[C@@H](O)C[C@H](OC(C)=O)[C@]2(C)[C@H]1OC(C)=O,ZSLFBBPCCHJUKI-ZPADSBQXSA-N
COc1cc2c(cc1OC)CN(CC1=NCCN1)CC2,VNHFMAABJYHKNE-UHFFFAOYSA-N
O=C(Nc1ccc([N+](=O)[O-])cc1)OCCN1CCN(CCOC(=O)Nc2ccc([N+](=O)[O-])cc2)CCN(CCOC(=O)Nc2ccc([N+](=O)[O-])cc2)CCN(CCOC(=O)Nc2ccc([N+](=O)[O-])cc2)CC1,LOHTYBHWVDKFCP-UHFFFAOYSA-N
C[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)[C@@H](C)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CS)C(=O)O,SIXGVHIZQKGOFO-ZQTURFMLSA-N
CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](N(C)C)[C@H](O[C@H]3C[C@H](O)[C@H](O[C@@H]4C[C@H](O)[C@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)[C@@H]1C(=O)OC,VJRAUFKOOPNFIQ-OINAJNMKSA-N
CN1C2CCC1CC(OC1c3ccccc3CCc3ccccc31)C2,ZWPODSUQWXAZNC-UHFFFAOYSA-N
CC[C@@H](C)C(=O)O[C@H]1[C@H](O)C[C@@H]2[C@@](C)([C@@H]3C[C@H]4C[C@@H](OC)O[C@H]4O3)[C@H](C)C[C@H](OC(C)=O)[C@@]2(COC(C)=O)[C@@]12CO2,UEZOFWAZJUOMCN-BVDQYQNCSA-N
CC[C@H](C)[C@H](NC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CO)NC(C)=O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,HJVLLTGLZCHXBB-XWKPNQCVSA-N
C[C@]12CC[C@@H]3c4ccc(OCC(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc5ccccc5)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc5ccccc5)C(=O)O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,ITGDFMZQOVFGRP-RASKZYMBSA-N
CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@@H]5[C@@H](C)[C@H](C)CC[C@]5(C(=O)Nc5ccccc5CO)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,XYTHZJWUFRDYHB-ZJTFYSOLSA-N
CN(CCC(Cc1ccc(C(F)(F)F)cc1)c1ccccc1)CC(=O)O,WQENIDXTBDSAHR-UHFFFAOYSA-N
CC1(C)CCC[C@@]2(C)[C@H]1CCC1=CC(=O)[C@@]3(C)C[C@@]12CC3=O,HPMIXSLEZMNNIP-WBCYEJBOSA-N
O=C1CCCCCC1S(=O)(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,HGGPZWDJKUWJDH-UHFFFAOYSA-N
CC(C)(CN1C(=O)c2cccc3cccc(c23)C1=O)C[N+](C)(C)CCCCCC[N+](C)(C)CC(C)(C)CN1C(=O)c2cccc3cccc(c23)C1=O.[Br-].[Br-],MJFPGENURPJQLI-UHFFFAOYSA-L
Cc1ccc(OC2CCN(CCCCC3(C)C(=O)Nc4ccccc43)CC2)cc1.Cl,OQMNXRKJBCRHHV-UHFFFAOYSA-N
O=C(Nc1ccc(F)cc1)c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1.O=C(O)C(F)(F)F,NSSSDIHQCPVIGN-UHFFFAOYSA-N
CC(C)C[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@@H]2CSSC[C@H](NC1=O)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CC[C@H](O)[C@H]1C(=O)N[C@H](C(=O)O)CSSC[C@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H]1CCC(=O)N1)C(C)C)C(=O)N2,CIKMPDFZQJOHQC-QLOTUHGJSA-N
CC1(C)Oc2ccc([N+](=O)[O-])cc2[C@@H](N2CCCCCC2)[C@@H]1O.Cl,DHMYJCWMXFKHHQ-RCPFAERMSA-N
Nc1ccc2nc(-c3ccc(F)cc3)oc2c1,HVFPDOLMDLRRSY-UHFFFAOYSA-N
C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)[C@@H](C)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O,AKEUNCVOXWIROC-YQHJZMFISA-N
CC(C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)[C@@H](C)O)C(=O)O,RAYRMWOBWFPFAH-XEIJTONBSA-N
O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(O)c1Oc1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)C(=O)O[C@H]1[C@H](OC(=O)c3cc(O)c(O)c(O)c3)[C@@H](OC(=O)c3cc(O)c(O)c(O)c3)[C@H](OC(=O)c3cc(O)c(O)c(O)c3)O[C@@H]1COC2=O)c1cc(O)c(O)c(O)c1,JINKDBDMNDOXQD-GUGUHVDASA-N
CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CS)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CS)NC(=O)[C@H](C(C)C)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CS)NC(=O)[C@H]([C@H](C)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H]([C@H](C)O)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@H](CS)NC(=O)[C@H](CO)NC(=O)[C@H](CS)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CS)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CO)NC1=O,QKBBIVYYGFGSBZ-OQSUNEHQSA-N
CC(C)(CO)NC(=O)Cn1cccc(NC(=O)c2ccccc2)c1=O,HFFHBACRJQDFIF-UHFFFAOYSA-N
CCCN(NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@@H](NC(=O)N[C@H](CN1C(=O)C3CCC(C3)C1=O)C(C)(C)C)C(C)(C)C)C2(C)C)C(=O)c1ccccc1,BDBPTLLQRDIVHP-YKMQXRHZSA-N
CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)Cc1ccccc1)[C@@H](C)O)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)O,ZVOKCHQQBZXKEQ-YEQWCOQJSA-N
C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCCC2CCN(Cc3ccccc3)CC2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,OTTBBRFLXGZXST-KPXRDTHESA-N
C[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)[C@@H](C)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O,XXVZPIBWMXOQJA-AXNFQKDYSA-N
CC[C@H](C)[C@@H]1C(=O)O[C@H]1C(=O)N[C@H]1C[C@H]1C[C@H](NC(=O)[C@H](C)NC(=O)CCCCCNS(=O)(=O)c1cccc2c(N(C)C)cccc12)C(=O)OCc1ccccc1,JJLWKDNIDQRNSQ-UYWNJUBWSA-N
CCOC(=O)[C@H]1[C@H](C)O[C@@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)[C@@H](O)CN(C)CCC[C@H](CCCc4ccnc5ccccc45)OC(=O)C[C@@H](OC(=O)CC)[C@@H]3OC)O[C@@H]2C)C[C@@]1(C)O,UWGCQGNXDRPZAA-DFNKFAMESA-N
CNCCNC1=C2C[C@@H](C)C[C@H](OC)[C@H](OC(=O)CN)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O,JZEWKZKPUSQUNF-CECBHKFCSA-N
CCCCOc1ccc2c3cc[n+](Cc4ccccc4)c(/C=C/c4ccc([N+](=O)[O-])cc4)c3n(CCCc3ccccc3)c2c1.[Br-],YFIPDQRNMLGUAW-XHMOQMQQSA-M
CCCCc1ccc(OCCCCC[C@@H](O)[C@H]2CC[C@H]([C@H]3CC[C@H]([C@H](O)CCCCCOc4ccc(CCCC)cc4)O3)O2)cc1,FFNQUATXYMFTMP-ZNAXKYJTSA-N
N[C@@H](C(=O)NCc1ccc(F)cc1)[C@@H](O)c1ccc([N+](=O)[O-])cc1,NPHOMPMAGRLJOP-CABCVRRESA-N
N[C@@H](CC(=O)O)C(=O)N1CCCC1,MGJPXVYXTDEHEJ-LURJTMIESA-N
O=C1NC(=O)c2ccc(I)cc2/C1=C/NCc1ccc(-c2ccoc2)c(O)c1,CUISPPCDYZFGCY-ZDLGFXPLSA-N
CC1(NC(=O)N[C@H]2CCCCCCCCCC[C@@H](C(=O)C(N)=O)NC(=O)[C@@H]3[C@H]4[C@@H](CN3C2=O)C4(C)C)CCCCC1,HOSMWPIMMSIMTO-BAHGYDIPSA-N
CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H]2CSSC[C@H](NC(=O)CN)C(=O)N[C@@H](CSSC[C@@H](C(=O)O)NC(=O)[C@H](CC(N)=O)NC1=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)N2,JBMAEHVCIGFHCD-PGXDWVJQSA-N
CC(=O)OC1C=C[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](c5ccoc5)OC(=O)[C@H]5O[C@]54[C@]3(C)[C@H](OC(C)=O)C[C@H]2C1(C)C,DQDMCINGPLFPLI-AUPXFUGGSA-N
CC(C)C[C@@H]1NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](C2c3ccccc3-c3ccccc32)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](C2c3ccccc3-c3ccccc32)NC1=O,PZUXNUGWHQFHSU-YALZWQAJSA-N
CC(C)(C)OC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)NC(=O)C1C2CC3CC(C2)CC1C3,LSWRMAAUUGPACW-JFZXTBNCSA-N
CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C,GZYPWOGIYAIIPV-JBDTYSNRSA-N
COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(-c2ccccn2)cc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@@H](N1CCN(Cc2cccc(C(C)(C)O)n2)C1=O)C(C)(C)C)C(C)(C)C,YOQCTTPTQPJFHB-LJWQRQTBSA-N
CC(=O)O[C@H]1[C@@H](OC(C)=O)[C@@H](Cn2cc(COC(=O)c3cccc(C(=O)OCc4cn(C[C@H]5O[C@@H](C6=CC(=O)c7ccccc7C6=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]5OC(C)=O)nn4)c3)nn2)O[C@@H](C2=CC(=O)c3ccccc3C2=O)[C@@H]1OC(C)=O,LPDKLTICJBUMOO-UXAVHQBLSA-N
C=CCNC(=O)C(=O)[C@@H]1CCCCCCCCC[C@H](NC(=O)N[C@H](CN2C(=O)c3ccccc3C2=O)C(C)(C)C)C(=O)N2C[C@@H]3[C@H]([C@H]2C(=O)N1)C3(C)C,IJIYLULZQBQFEU-UXKKAOFESA-N
O=C1Nc2ccc(OC(F)(F)F)cc2/C1=N/NC(=S)NC1CCCCC1,KCYDKNMVGCRCOM-UHFFFAOYSA-N
CC[C@]12C=CCN3CC[C@@]4(c5ccc(OC)cc5N(C)[C@H]4[C@@](O)(C(=O)OC)[C@@H]1OC(=O)CCC(=O)OC1C[C@@]4(O)[C@@H](OC(=O)c5ccccc5)[C@@H]5[C@]6(OC(C)=O)CO[C@@H]6C[C@H](O[Si](CC)(CC)CC)[C@@]5(C)C(=O)[C@H](OC(C)=O)C(=C1C)C4(C)C)[C@@H]32,MFXSVGOZLUPPPV-HEWNPYCCSA-N
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H]3[C@H]2OC(=O)N3C)[C@](C)(O)C[C@@H](C)CN[C@H](C)[C@@H]2OC(=O)O[C@]12C,UOVZFCNFVZZMHN-HLKZHTFHSA-N
CCOc1cc2c(cn1)[nH]c1ccccc12,FNNPSIGQQWCKKB-UHFFFAOYSA-N
CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)CN)C(C)C)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)[C@@H](C)CC)[C@@H](C)CC,GZSNCJFCJBGQAP-WRUBOPNKSA-N
C=C1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](C(C)C)NC(=O)[C@@H]([C@H](C)CC)NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@H](CCCN)NC(=O)[C@H]2CCCN2C(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)CCCC(C)C)C(C)C)[C@@H](C)O)C(C)C)C(C)C)[C@H](C)CC)[C@H](C)OC(=O)[C@H](C(C)C)NC1=O,OQFMHDWCLHKCFC-DOUXEQSISA-N
CC(C)C[C@H](NC(=O)[C@@H](N)CC(=O)NC(=O)c1ccccc1N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccc(O)c([N+](=O)[O-])c1)C(N)=O,QLZHQISESMNVEC-KEOOTSPTSA-N
CC[C@H](C)[C@@H]1NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](CC(=O)O)NC(=O)CNC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)NC1=O,JDTPYTFDRAQKHK-ZHDLRRBESA-N
Cc1cc(Cl)ccc1C(OCCN1CCCC(C(=O)O)C1)c1ccc(Cl)cc1C.Cl,YVIKRRCGVRRLLO-UHFFFAOYSA-N
COC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3cccc(N=[N+]=[N-])c3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@H](C=C(F)F)NC(=O)OC(C)(C)C)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,KKXIVGQVODEMLO-KQEOKJBFSA-N
O=C(c1ccccc1)c1nccc2ccccc12,MDWCIKACMBMJFA-UHFFFAOYSA-N
O=C(NCCc1c[nH]c2ccc(O)cc12)c1ccc(O)cc1,ISSNDLXFBIARRB-UHFFFAOYSA-N
CCCCCCCCC[C@@H]1C[C@@H]2CC[C@H]3[C@H](C(=O)O[C@H](C)CCCCC[C@@H]4C[C@@H]5CC[C@@H]6C[C@H](C)NC(=[N+]65)N4)[C@H](C)NC(=[N+]23)N1.[Cl-].[Cl-],AWLOVFDTTPZPDQ-YKZBGKLUSA-N
CC[C@H](C)[C@H](NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](N)Cc1cnc[nH]1)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(N)=O)C(C)C)C(C)C)[C@@H](C)O,XGTDJMPXKAFCGT-YVWMYBRYSA-N
COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(-c2ccccn2)cc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N1CCN(Cc2ccccc2C)C1=O)C(C)(C)C)C(C)(C)C,QLBRACIRWFFNAU-XGXYBHOWSA-N
C=C(C)[C@@H]1CC[C@]2(C(=O)OC(=O)[C@]34CC[C@@H](C(=C)C)[C@@H]3[C@H]3CC[C@@H]5[C@@]6(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]6CC[C@@]5(C)[C@]3(C)CC4)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,ZMESARQIUWPKLS-VJDKEUQESA-N
CC(=O)O[C@@H]1[C@H](C)/C=C/C(C)(C)C(=O)C[C@@H](OC(=O)c2ccccc2)/C(C)=C/[C@H]2[C@@H](OC(=O)c3ccccc3)[C@H](C)C[C@]12OC(C)=O,ZMQZEEAERZPRGX-CFAJCEJWSA-N
O=C1O[C@H]2[C@@H]3OC(=O)c4cc(O)c(O)c(O)c4-c4c(cc(O)c(O)c4O)C(=O)OC[C@H]2O[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]3OC(=O)c2cc(O)c(O)c3c2[C@@H]2C1=CC(=O)[C@](O)(O3)C2(O)O,JQQBXPCJFAKSPG-SVYIMCMUSA-N
CC[C@H](C)[C@H]1NC(=O)c2nc(oc2-c2ccccc2)-c2coc(n2)-c2csc(n2)-c2coc(n2)-c2coc(n2)C(COC(=O)COCCOC)NC(=O)[C@@H](C(C)C)NC1=O,KYTPOBFEECBGNJ-DJMPRLBUSA-N
Oc1nnc2c3cc(-c4ccccc4)c(-c4ccc(CN5CCC(c6n[nH]c(-c7ccccn7)n6)CC5)cc4)nc3ccn12,QZAVQVPYZPNEQB-UHFFFAOYSA-N
